filename,width,height,class,xmin,ymin,xmax,ymax
20191121_165701.jpg,3024,4032,yellow,549,813,846,1196
20191121_165701.jpg,3024,4032,blue,1918,685,2196,988
20191121_165701.jpg,3024,4032,orange,1027,616,1235,899
20191121_165701.jpg,3024,4032,orange,1152,566,1338,818
20191121_165703.jpg,3024,4032,yellow,168,1300,656,1844
20191121_165703.jpg,3024,4032,blue,1846,938,2143,1307
20191121_165703.jpg,3024,4032,orange,655,882,957,1249
20191121_165703.jpg,3024,4032,orange,796,780,1038,1124
20191121_165707.jpg,3024,4032,blue,2143,1219,2549,1731
20191121_165707.jpg,3024,4032,orange,999,1113,1399,1631
20191121_165707.jpg,3024,4032,orange,543,1500,1062,2119
20191121_165707.jpg,3024,4032,orange,424,1175,899,1750
20191121_165709.jpg,3024,4032,orange,1268,2294,1887,3056
20191121_165709.jpg,3024,4032,orange,468,2056,1056,2819
20191121_165709.jpg,3024,4032,orange,737,1694,1218,2275
20191121_165709.jpg,3024,4032,blue,1568,1343,1941,1796
20191121_165714.jpg,3024,4032,yellow,2440,2312,2767,2692
20191121_165714.jpg,3024,4032,blue,571,2423,910,2850
20191121_165714.jpg,3024,4032,orange,987,2892,1410,3446
20191121_165714.jpg,3024,4032,orange,1556,3073,1983,3658
20191121_165714.jpg,3024,4032,orange,1875,2792,2260,3304
20191121_165714.jpg,3024,4032,yellow,2035,1821,2226,2042
20191121_165714.jpg,3024,4032,blue,1837,1610,1957,1762
20191121_165714.jpg,3024,4032,yellow,1684,1489,1772,1597
20191121_165714.jpg,3024,4032,orange,1505,1416,1577,1503
20191121_165714.jpg,3024,4032,yellow,1416,1364,1484,1439
20191121_165714.jpg,3024,4032,yellow,1339,1328,1396,1400
20191121_165714.jpg,3024,4032,orange,1232,1286,1276,1345
20191121_171313.jpg,3024,4032,yellow,1049,2462,1643,3225
20191121_171313.jpg,3024,4032,blue,568,1358,1002,1831
20191121_171313.jpg,3024,4032,yellow,2065,971,2346,1354
20191121_171313.jpg,3024,4032,yellow,813,827,1038,1157
20191121_171313.jpg,3024,4032,yellow,1502,518,1702,791
20191121_171313.jpg,3024,4032,blue,1607,278,1732,461
20191121_171313.jpg,3024,4032,orange,2502,186,2634,347
20191121_171346.jpg,3024,4032,yellow,1593,2544,2193,3319
20191121_171346.jpg,3024,4032,blue,143,1875,531,2394
20191121_171346.jpg,3024,4032,yellow,1200,1270,1464,1594
20191121_171346.jpg,3024,4032,yellow,226,988,459,1234
20191121_171346.jpg,3024,4032,blue,411,719,557,906
20191121_171346.jpg,3024,4032,orange,246,619,363,762
20191121_171346.jpg,3024,4032,orange,560,544,661,679
20191121_171346.jpg,3024,4032,orange,866,595,978,736
20191121_171346.jpg,3024,4032,orange,881,524,984,645
20191121_171346.jpg,3024,4032,orange,1314,589,1431,736
20191121_171346.jpg,3024,4032,yellow,1372,685,1519,870
20191121_171348.jpg,3024,4032,blue,1224,2538,1662,3131
20191121_171348.jpg,3024,4032,yellow,2394,1881,2733,2254
20191121_171348.jpg,3024,4032,yellow,929,1842,1206,2188
20191121_171348.jpg,3024,4032,yellow,1396,1460,1604,1706
20191121_171348.jpg,3024,4032,yellow,2574,1201,2739,1392
20191121_171348.jpg,3024,4032,blue,1576,1201,1724,1369
20191121_171348.jpg,3024,4032,orange,1448,1079,1550,1214
20191121_171348.jpg,3024,4032,orange,1723,1026,1832,1144
20191121_171348.jpg,3024,4032,orange,2029,1075,2139,1218
20191121_171348.jpg,3024,4032,orange,2041,1003,2146,1122
20191121_171348.jpg,3024,4032,orange,2505,1092,2627,1240
20191121_171350.jpg,3024,4032,yellow,990,2381,1394,2862
20191121_171350.jpg,3024,4032,yellow,1398,1704,1675,2019
20191121_171350.jpg,3024,4032,yellow,2583,1323,2779,1562
20191121_171350.jpg,3024,4032,blue,1471,1352,1638,1557
20191121_171350.jpg,3024,4032,orange,1255,1218,1391,1374
20191121_171350.jpg,3024,4032,orange,1543,1152,1657,1282
20191121_171350.jpg,3024,4032,orange,1905,1204,2030,1360
20191121_171350.jpg,3024,4032,orange,2429,1213,2566,1372
20191121_171350.jpg,3024,4032,orange,1880,1128,1982,1254
20191121_171354.jpg,3024,4032,yellow,1436,2631,2024,3462
20191121_171354.jpg,3024,4032,yellow,2206,1238,2587,1719
20191121_171357.jpg,3024,4032,yellow,1318,1969,1793,2638
20191121_171357.jpg,3024,4032,yellow,1393,551,1626,899
20191121_171357.jpg,3024,4032,orange,680,366,857,627
20191121_171359.jpg,3024,4032,blue,468,1269,893,1825
20191121_171359.jpg,3024,4032,orange,1999,474,2218,810
20191121_171359.jpg,3024,4032,orange,977,532,1202,877
20191121_171359.jpg,3024,4032,orange,638,313,857,566
20191121_171359.jpg,3024,4032,orange,35,418,260,699
20191121_171402.jpg,3024,4032,blue,1031,2213,1669,3013
20191121_171402.jpg,3024,4032,orange,1674,302,1999,775
20191121_171404.jpg,3024,4032,orange,474,1488,912,2013
20191121_171404.jpg,3024,4032,orange,1276,914,1548,1275
20191121_171404.jpg,3024,4032,orange,2098,786,2361,1116
20191121_171406.jpg,3024,4032,blue,1688,2838,2344,3713
20191121_171406.jpg,3024,4032,orange,149,1100,512,1513
20191121_171406.jpg,3024,4032,yellow,1875,1031,2198,1438
20191121_171409.jpg,3024,4032,yellow,2060,1502,2452,1941
20191121_171409.jpg,3024,4032,yellow,2288,1005,2541,1293
20191121_171409.jpg,3024,4032,yellow,1193,1016,1393,1291
20191121_171409.jpg,3024,4032,yellow,1460,716,1621,924
20191121_171409.jpg,3024,4032,blue,1891,813,2071,1046
20191121_171414.jpg,3024,4032,yellow,2031,1400,2524,1956
20191121_171414.jpg,3024,4032,blue,2424,744,2787,1131
20191121_171414.jpg,3024,4032,yellow,1417,491,1693,841
20191121_171421.jpg,4032,3024,yellow,77,1033,577,1609
20191121_171421.jpg,4032,3024,blue,1834,938,2168,1367
20191121_171421.jpg,4032,3024,yellow,3232,875,3563,1245
20191121_171424.jpg,4032,3024,blue,277,1071,691,1533
20191121_171424.jpg,4032,3024,yellow,2196,1195,2691,1781
20191121_171424.jpg,4032,3024,yellow,1782,1024,2077,1357
20191121_171424.jpg,4032,3024,yellow,3310,994,3610,1328
20191121_171426.jpg,4032,3024,yellow,644,1152,1239,1805
20191121_171426.jpg,4032,3024,yellow,149,1000,544,1386
20191121_171426.jpg,4032,3024,yellow,1787,957,2068,1267
20191121_171426.jpg,4032,3024,blue,2963,890,3144,1138
20191121_171426.jpg,4032,3024,orange,3241,870,3393,1040
20191121_171426.jpg,4032,3024,orange,3824,870,3980,1028
20191121_171432.jpg,4032,3024,yellow,939,882,1215,1187
20191121_171432.jpg,4032,3024,orange,2863,853,3000,999
20191121_171432.jpg,4032,3024,blue,2117,875,2299,1073
20191121_171432.jpg,4032,3024,yellow,3229,948,3502,1231
20191121_171437.jpg,4032,3024,yellow,2734,648,3115,1074
20191121_171437.jpg,4032,3024,orange,1425,755,1822,1252
20191121_171437.jpg,4032,3024,orange,1651,535,1805,723
20191121_171437.jpg,4032,3024,orange,1065,571,1243,773
20191121_171437.jpg,4032,3024,blue,837,641,1145,961
20191121_171443.jpg,4032,3024,orange,2087,933,2610,1585
20191121_171447.jpg,4032,3024,yellow,1953,695,2487,1347
20191121_171447.jpg,4032,3024,yellow,1441,392,1717,709
20191121_171447.jpg,4032,3024,blue,2485,526,2793,897
20191121_171447.jpg,4032,3024,orange,144,590,660,1303
20191121_171516.jpg,4032,3024,yellow,1963,1633,2777,2614
20191121_171516.jpg,4032,3024,yellow,2395,1005,2767,1419
20191121_171516.jpg,4032,3024,orange,2766,872,3017,1170
20191121_171516.jpg,4032,3024,orange,2476,762,2651,977
20191121_171516.jpg,4032,3024,blue,1917,833,2137,1114
20191121_171516.jpg,4032,3024,orange,1254,1058,1605,1514
20191121_171516.jpg,4032,3024,yellow,830,928,1115,1296
20191121_171521.jpg,4032,3024,yellow,2361,979,2604,1325
20191121_171521.jpg,4032,3024,blue,3500,899,3761,1216
20191121_171521.jpg,4032,3024,orange,1634,899,1873,1216
20191121_171521.jpg,4032,3024,yellow,671,1240,1256,1901
20191121_171521.jpg,4032,3024,blue,1085,1474,1827,2358
20191121_171521.jpg,4032,3024,orange,2739,1097,3122,1562
20191121_171523.jpg,4032,3024,orange,1691,1628,2068,2100
20191121_171523.jpg,4032,3024,yellow,2863,1509,3263,1928
20191121_171523.jpg,4032,3024,orange,477,1414,801,1781
20191121_171523.jpg,4032,3024,yellow,1296,1447,1596,1828
20191121_171523.jpg,4032,3024,blue,2356,1253,2563,1540
20191121_171523.jpg,4032,3024,orange,2915,1114,3107,1340
20191121_171523.jpg,4032,3024,orange,3239,1297,3512,1594
20191121_171523.jpg,4032,3024,orange,1763,1282,1983,1543
20191121_171528.jpg,4032,3024,yellow,1534,1938,2087,2695
20191121_171528.jpg,4032,3024,orange,3139,1524,3639,2086
20191121_171528.jpg,4032,3024,orange,3382,1095,3696,1443
20191121_171528.jpg,4032,3024,orange,1336,1244,1638,1587
20191121_171528.jpg,4032,3024,blue,2015,1282,2373,1672
20191121_171528.jpg,4032,3024,yellow,1916,1067,2114,1335
20191121_171528.jpg,4032,3024,yellow,101,1452,553,1933
20191121_171537.jpg,4032,3024,yellow,320,1352,1101,2252
20191121_171537.jpg,4032,3024,blue,2477,900,2968,1428
20191121_171537.jpg,4032,3024,orange,3277,1576,4010,2467
20191121_171537.jpg,4032,3024,yellow,691,728,1091,1171
20191121_171537.jpg,4032,3024,yellow,2996,647,3306,1014
20191121_171537.jpg,4032,3024,orange,1987,743,2306,1138
20191121_171540.jpg,4032,3024,orange,915,1743,1749,2805
20191121_171540.jpg,4032,3024,yellow,3368,757,3801,1224
20191121_171540.jpg,4032,3024,orange,1459,668,1679,945
20191121_171540.jpg,4032,3024,yellow,1045,769,1300,1125
20191121_171540.jpg,4032,3024,orange,95,858,389,1281
20191121_171544.jpg,4032,3024,orange,754,1162,1130,1619
20191121_171544.jpg,4032,3024,blue,2025,1147,2363,1567
20191121_171544.jpg,4032,3024,orange,2665,1078,2927,1437
20191121_171544.jpg,4032,3024,orange,2937,931,3167,1175
20191121_171544.jpg,4032,3024,yellow,2315,936,2556,1209
20191121_171544.jpg,4032,3024,yellow,1980,797,2139,1006
20191121_171544.jpg,4032,3024,blue,1707,792,1854,994
20191121_171544.jpg,4032,3024,orange,1790,899,1983,1150
20191121_171544.jpg,4032,3024,orange,1496,2062,2158,3024
20191121_171544.jpg,4032,3024,yellow,1163,967,1444,1276
20191121_171547.jpg,4032,3024,orange,1833,1245,2102,1596
20191121_171547.jpg,4032,3024,orange,1432,1045,1634,1287
20191121_171547.jpg,4032,3024,yellow,3037,1089,3280,1377
20191121_171547.jpg,4032,3024,orange,2839,938,3012,1119
20191121_171547.jpg,4032,3024,orange,2561,1014,2732,1233
20191121_171547.jpg,4032,3024,yellow,2383,948,2556,1133
20191121_171547.jpg,4032,3024,yellow,2183,872,2315,1031
20191121_171547.jpg,4032,3024,blue,2154,1040,2337,1272
20191121_171547.jpg,4032,3024,orange,2030,934,2176,1104
20191121_171551.jpg,4032,3024,orange,2385,1104,2642,1431
20191121_171551.jpg,4032,3024,yellow,2866,889,3063,1123
20191121_171551.jpg,4032,3024,yellow,978,855,1146,1026
20191121_171551.jpg,4032,3024,blue,2020,931,2212,1153
20191121_171551.jpg,4032,3024,orange,1400,1014,1585,1262
20191121_171551.jpg,4032,3024,yellow,1941,848,2088,1026
20191121_171551.jpg,4032,3024,yellow,1287,938,1458,1126
20191121_171551.jpg,4032,3024,blue,1315,819,1441,960
20191121_171551.jpg,4032,3024,orange,2271,884,2434,1077
20191121_171555.jpg,4032,3024,yellow,505,892,715,1119
20191121_171555.jpg,4032,3024,blue,829,833,1007,1033
20191121_171555.jpg,4032,3024,yellow,1078,828,1266,1016
20191121_171555.jpg,4032,3024,orange,1939,1155,2229,1489
20191121_171555.jpg,4032,3024,orange,2124,884,2266,1072
20191121_171555.jpg,4032,3024,yellow,1871,923,2041,1128
20191121_171555.jpg,4032,3024,yellow,1349,1006,1541,1287
20191121_171555.jpg,4032,3024,yellow,3224,999,3473,1255
20191121_171601.jpg,4032,3024,yellow,863,1395,1206,1738
20191121_171601.jpg,4032,3024,yellow,2185,1221,2395,1472
20191121_171601.jpg,4032,3024,orange,2980,1131,3195,1372
20191121_171601.jpg,4032,3024,orange,3439,999,3632,1197
20191121_171601.jpg,4032,3024,orange,1527,1214,1720,1445
20191121_171601.jpg,4032,3024,blue,487,1328,720,1619
20191121_171608.jpg,4032,3024,orange,2440,974,2583,1129
20191121_171608.jpg,4032,3024,yellow,2594,904,2719,1055
20191121_171608.jpg,4032,3024,yellow,2263,1240,2487,1509
20191121_171608.jpg,4032,3024,blue,1579,1233,1806,1484
20191121_171608.jpg,4032,3024,orange,1776,1038,1912,1202
20191121_171608.jpg,4032,3024,yellow,1419,1201,1624,1417
20191121_171608.jpg,4032,3024,yellow,2901,1048,3094,1265
20191121_171608.jpg,4032,3024,blue,2822,953,2966,1123
20191121_171608.jpg,4032,3024,orange,3346,962,3527,1155
20191121_171613.jpg,4032,3024,yellow,2906,1362,3329,1767
20191121_171613.jpg,4032,3024,yellow,1417,1419,1761,1789
20191121_171613.jpg,4032,3024,blue,1934,1467,2266,1860
20191121_171613.jpg,4032,3024,orange,2176,1155,2417,1423
20191121_171613.jpg,4032,3024,orange,2641,838,2778,1001
20191121_171613.jpg,4032,3024,blue,2334,943,2490,1140
20191121_171613.jpg,4032,3024,yellow,1788,1086,1984,1325
20191121_171613.jpg,4032,3024,orange,1927,976,2082,1169
20191121_171613.jpg,4032,3024,orange,1198,1102,1367,1335
20191121_171613.jpg,4032,3024,yellow,2814,1052,3047,1299
20191126_153712.jpg,4032,3024,yellow,1073,1188,1263,1386
20191126_153712.jpg,4032,3024,yellow,488,1110,629,1269
20191126_153712.jpg,4032,3024,yellow,747,1033,853,1153
20191126_153712.jpg,4032,3024,yellow,1677,1094,1778,1209
20191126_153712.jpg,4032,3024,orange,1103,1023,1186,1118
20191126_153716.jpg,4032,3024,orange,790,969,951,1178
20191126_153716.jpg,4032,3024,orange,833,684,931,792
20191126_153716.jpg,4032,3024,orange,1027,624,1109,720
20191126_153716.jpg,4032,3024,blue,1693,670,1784,783
20191126_153716.jpg,4032,3024,blue,1762,600,1843,692
20191126_153716.jpg,4032,3024,orange,1907,789,2044,955
20191126_153716.jpg,4032,3024,yellow,2341,716,2463,865
20191126_153716.jpg,4032,3024,yellow,2902,831,3076,1031
20191126_153716.jpg,4032,3024,yellow,3405,638,3534,772
20191126_153716.jpg,4032,3024,yellow,2480,594,2569,694
20191126_153716.jpg,4032,3024,orange,2774,543,2857,637
20191126_153719.jpg,4032,3024,yellow,1817,1038,1921,1164
20191126_153719.jpg,4032,3024,yellow,904,1212,1063,1378
20191126_153719.jpg,4032,3024,yellow,1106,1018,1202,1131
20191126_153719.jpg,4032,3024,orange,351,990,438,1076
20191126_153719.jpg,4032,3024,yellow,117,1188,260,1340
20191126_153719.jpg,4032,3024,yellow,71,1059,178,1170
20191126_153727.jpg,4032,3024,orange,1218,2051,1445,2316
20191126_153727.jpg,4032,3024,orange,90,1663,210,1806
20191126_153727.jpg,4032,3024,orange,173,1580,273,1692
20191126_153727.jpg,4032,3024,blue,1057,1498,1145,1598
20191126_153727.jpg,4032,3024,blue,1208,1582,1316,1706
20191126_153727.jpg,4032,3024,orange,1863,1698,1976,1865
20191126_153727.jpg,4032,3024,yellow,2088,1604,2202,1741
20191126_153727.jpg,4032,3024,yellow,1851,1474,1927,1565
20191126_153727.jpg,4032,3024,orange,1998,1423,2068,1501
20191126_153727.jpg,4032,3024,yellow,2784,1484,2884,1602
20191126_153727.jpg,4032,3024,yellow,2922,1690,3076,1867
20191126_153727.jpg,4032,3024,yellow,3684,1555,3824,1694
20191126_153731.jpg,4032,3024,orange,1326,1428,1403,1523
20191126_153731.jpg,4032,3024,orange,2111,1635,2254,1809
20191126_153731.jpg,4032,3024,blue,2116,1379,2190,1473
20191126_153731.jpg,4032,3024,blue,2003,1320,2067,1397
20191126_153731.jpg,4032,3024,orange,2627,1454,2735,1585
20191126_153731.jpg,4032,3024,yellow,2859,1391,2967,1506
20191126_153731.jpg,4032,3024,yellow,2683,1293,2756,1375
20191126_153731.jpg,4032,3024,orange,2838,1249,2913,1322
20191126_153731.jpg,4032,3024,yellow,3615,1456,3758,1599
20191126_153731.jpg,4032,3024,yellow,3617,1302,3717,1399
20191126_153734.jpg,4032,3024,orange,1591,1670,1722,1830
20191126_153734.jpg,4032,3024,orange,874,1487,953,1585
20191126_153734.jpg,4032,3024,orange,2082,1528,2179,1642
20191126_153734.jpg,4032,3024,yellow,2289,1473,2396,1577
20191126_153734.jpg,4032,3024,yellow,3629,1457,3751,1569
20191126_153734.jpg,4032,3024,yellow,2881,1529,3006,1659
20191126_153734.jpg,4032,3024,yellow,2952,1400,3033,1493
20191126_153734.jpg,4032,3024,yellow,2180,1386,2246,1462
20191126_153734.jpg,4032,3024,orange,2327,1351,2390,1418
20191126_153734.jpg,4032,3024,blue,1653,1452,1726,1541
20191126_153734.jpg,4032,3024,blue,1560,1399,1620,1473
20191126_153744.jpg,4032,3024,yellow,2820,1302,2992,1489
20191126_153744.jpg,4032,3024,yellow,2476,1158,2586,1284
20191126_153744.jpg,4032,3024,orange,2315,1042,2399,1129
20191126_153744.jpg,4032,3024,yellow,1913,1083,1985,1178
20191126_153744.jpg,4032,3024,yellow,1332,1334,1453,1499
20191126_153744.jpg,4032,3024,yellow,1327,1196,1432,1326
20191126_153744.jpg,4032,3024,blue,1348,1060,1420,1139
20191126_153744.jpg,4032,3024,blue,1022,1123,1116,1222
20191126_153744.jpg,4032,3024,orange,733,1242,852,1376
20191126_153744.jpg,4032,3024,orange,668,1068,740,1149
20191126_153744.jpg,4032,3024,orange,325,1115,413,1205
20191126_153748.jpg,4032,3024,orange,605,1332,727,1460
20191126_153748.jpg,4032,3024,orange,1683,1268,1780,1385
20191126_153748.jpg,4032,3024,orange,1542,1195,1614,1279
20191126_153748.jpg,4032,3024,orange,1836,1164,1895,1236
20191126_153748.jpg,4032,3024,yellow,2015,1313,2138,1470
20191126_153748.jpg,4032,3024,yellow,2190,1230,2286,1348
20191126_153748.jpg,4032,3024,blue,2035,1192,2121,1281
20191126_153748.jpg,4032,3024,blue,2392,1139,2457,1215
20191126_153748.jpg,4032,3024,yellow,3520,1283,3690,1470
20191126_153748.jpg,4032,3024,yellow,3401,1168,3511,1301
20191126_153748.jpg,4032,3024,yellow,2904,1132,2982,1222
20191126_153748.jpg,4032,3024,orange,3424,1079,3512,1174
20191126_153753.jpg,4032,3024,yellow,3460,1315,3642,1542
20191126_153753.jpg,4032,3024,yellow,3622,1160,3755,1315
20191126_153753.jpg,4032,3024,yellow,3256,1087,3343,1189
20191126_153753.jpg,4032,3024,orange,3900,1052,3987,1150
20191126_153753.jpg,4032,3024,blue,2757,1072,2825,1157
20191126_153753.jpg,4032,3024,orange,2190,1091,2253,1169
20191126_153753.jpg,4032,3024,yellow,2330,1186,2435,1311
20191126_153753.jpg,4032,3024,yellow,1974,1283,2107,1434
20191126_153753.jpg,4032,3024,orange,1822,1211,1911,1329
20191126_153753.jpg,4032,3024,orange,1864,1124,1936,1206
20191126_153753.jpg,4032,3024,orange,809,1245,930,1364
20191126_153758.jpg,4032,3024,yellow,2409,1211,2617,1464
20191126_153758.jpg,4032,3024,yellow,2869,988,3009,1155
20191126_153758.jpg,4032,3024,orange,3329,833,3425,948
20191126_153758.jpg,4032,3024,yellow,2648,888,2745,1004
20191126_153758.jpg,4032,3024,blue,2218,879,2295,967
20191126_153758.jpg,4032,3024,yellow,1593,1014,1713,1158
20191126_153758.jpg,4032,3024,orange,1277,925,1355,1016
20191126_153758.jpg,4032,3024,blue,1690,942,1787,1041
20191126_153758.jpg,4032,3024,yellow,983,1138,1159,1327
20191126_153802.jpg,4032,3024,yellow,2172,1516,2513,1922
20191126_153802.jpg,4032,3024,yellow,3214,1110,3408,1348
20191126_153802.jpg,4032,3024,yellow,3069,932,3202,1074
20191126_153802.jpg,4032,3024,blue,2609,894,2701,1001
20191126_153802.jpg,4032,3024,yellow,1685,1064,1834,1228
20191126_153802.jpg,4032,3024,blue,1949,963,2051,1083
20191126_153802.jpg,4032,3024,orange,1571,933,1649,1025
20191126_153802.jpg,4032,3024,orange,2018,900,2091,989
20191126_153802.jpg,4032,3024,yellow,718,1227,945,1455
20191126_153802.jpg,4032,3024,orange,1037,1069,1184,1227
20191126_153805.jpg,4032,3024,yellow,2120,1289,2327,1545
20191126_153805.jpg,4032,3024,yellow,2183,1028,2310,1184
20191126_153805.jpg,4032,3024,orange,3090,965,3205,1114
20191126_153805.jpg,4032,3024,blue,1797,989,1884,1095
20191126_153805.jpg,4032,3024,orange,1181,993,1261,1085
20191126_153805.jpg,4032,3024,blue,1000,1082,1113,1214
20191126_153805.jpg,4032,3024,orange,622,1044,719,1147
20191126_153805.jpg,4032,3024,yellow,484,1232,669,1423
20191126_153805.jpg,4032,3024,yellow,1,2143,563,2805
20191126_153805.jpg,4032,3024,yellow,158,980,222,1046
20191126_153808.jpg,4032,3024,yellow,2358,1590,2701,1967
20191126_153808.jpg,4032,3024,yellow,2961,998,3133,1192
20191126_153808.jpg,4032,3024,blue,2596,849,2708,982
20191126_153808.jpg,4032,3024,orange,1978,822,2073,929
20191126_153808.jpg,4032,3024,blue,1669,968,1776,1110
20191126_153808.jpg,4032,3024,orange,1426,879,1514,989
20191126_153808.jpg,4032,3024,yellow,920,1202,1117,1413
20191126_153808.jpg,4032,3024,orange,264,1172,436,1359
20191126_153812.jpg,4032,3024,orange,3531,939,3725,1194
20191126_153812.jpg,4032,3024,yellow,2041,978,2208,1196
20191126_153812.jpg,4032,3024,blue,1918,759,2020,904
20191126_153812.jpg,4032,3024,blue,716,882,855,1053
20191126_153812.jpg,4032,3024,orange,1341,692,1439,814
20191126_153812.jpg,4032,3024,orange,645,753,745,878
20191126_153812.jpg,4032,3024,yellow,1,2090,434,2676
20191126_153814.jpg,4032,3024,orange,3024,1192,3233,1455
20191126_153814.jpg,4032,3024,yellow,1533,1204,1702,1439
20191126_153814.jpg,4032,3024,blue,1535,959,1651,1104
20191126_153814.jpg,4032,3024,orange,980,875,1092,998
20191126_153814.jpg,4032,3024,blue,190,1082,349,1257
20191126_153814.jpg,4032,3024,orange,229,936,330,1063
20191126_153818.jpg,4032,3024,orange,3310,1721,3671,2138
20191126_153818.jpg,4032,3024,yellow,1334,1479,1585,1784
20191126_153818.jpg,4032,3024,blue,1885,1111,2024,1276
20191126_153818.jpg,4032,3024,orange,1520,990,1616,1110
20191126_153818.jpg,4032,3024,orange,764,1024,868,1152
20191126_153818.jpg,4032,3024,blue,413,1201,593,1380
20191126_153827.jpg,4032,3024,orange,1058,2201,1578,2909
20191126_153827.jpg,4032,3024,yellow,961,1019,1239,1358
20191126_153827.jpg,4032,3024,blue,1461,587,1620,772
20191126_153827.jpg,4032,3024,blue,2812,728,3027,955
20191126_153827.jpg,4032,3024,orange,2992,504,3110,658
20191126_153827.jpg,4032,3024,orange,2219,461,2332,602
20191126_153827.jpg,4032,3024,orange,184,521,313,675
20191126_153827.jpg,4032,3024,orange,348,390,452,509
20191126_153829.jpg,4032,3024,orange,958,1376,1529,2119
20191126_153829.jpg,4032,3024,yellow,934,527,1229,871
20191126_153829.jpg,4032,3024,blue,2886,327,3108,561
20191126_153829.jpg,4032,3024,orange,3080,171,3192,337
20191126_153829.jpg,4032,3024,orange,2273,139,2390,282
20191126_153829.jpg,4032,3024,blue,1478,220,1651,410
20191126_153829.jpg,4032,3024,orange,357,82,464,207
20191126_153829.jpg,4032,3024,orange,184,180,316,339
20191126_153843.jpg,4032,3024,blue,3458,1371,3763,1738
20191126_153843.jpg,4032,3024,blue,2888,1039,3034,1225
20191126_153843.jpg,4032,3024,orange,2881,848,2974,951
20191126_153843.jpg,4032,3024,orange,2358,917,2460,1042
20191126_153843.jpg,4032,3024,yellow,1102,1165,1337,1407
20191126_153843.jpg,4032,3024,yellow,561,968,684,1115
20191126_153843.jpg,4032,3024,yellow,753,889,840,1002
20191126_153843.jpg,4032,3024,yellow,1724,892,1807,1002
20191126_153843.jpg,4032,3024,yellow,1935,948,2047,1089
20191126_153853.jpg,4032,3024,blue,329,1602,697,2009
20191126_153853.jpg,4032,3024,blue,1996,1270,2196,1478
20191126_153853.jpg,4032,3024,orange,2300,1135,2418,1267
20191126_153853.jpg,4032,3024,yellow,1,1260,183,1471
20191126_153853.jpg,4032,3024,yellow,581,1107,702,1233
20191126_153853.jpg,4032,3024,yellow,1104,1063,1194,1163
20191126_153853.jpg,4032,3024,yellow,1729,1143,1852,1280
20191126_153853.jpg,4032,3024,yellow,1886,1092,1971,1194
20191126_153853.jpg,4032,3024,orange,3218,1082,3320,1204
20191126_153858.jpg,4032,3024,orange,3048,1471,3486,1966
20191126_153858.jpg,4032,3024,orange,2939,840,3071,989
20191126_153858.jpg,4032,3024,orange,1800,975,1929,1140
20191126_153858.jpg,4032,3024,yellow,1493,931,1602,1055
20191126_153858.jpg,4032,3024,yellow,1105,1025,1241,1189
20191126_153858.jpg,4032,3024,yellow,714,946,820,1051
20191126_153858.jpg,4032,3024,blue,876,1245,1120,1512
20191126_153918.jpg,4032,3024,orange,3061,1451,3318,1788
20191126_153918.jpg,4032,3024,yellow,3216,1141,3461,1394
20191126_153918.jpg,4032,3024,yellow,2463,912,2575,1053
20191126_153918.jpg,4032,3024,orange,2608,817,2702,930
20191126_153918.jpg,4032,3024,blue,1562,1172,1696,1365
20191126_153918.jpg,4032,3024,blue,1318,1028,1421,1161
20191126_153918.jpg,4032,3024,orange,41,1232,167,1393
20191126_154018.jpg,4032,3024,yellow,1329,1455,1610,1757
20191126_154018.jpg,4032,3024,yellow,2546,1097,2705,1287
20191126_154018.jpg,4032,3024,yellow,3110,811,3203,913
20191126_154018.jpg,4032,3024,yellow,2743,721,2806,796
20191126_154018.jpg,4032,3024,orange,2989,755,3054,837
20191126_154018.jpg,4032,3024,orange,596,1023,734,1181
20191126_154018.jpg,4032,3024,blue,1882,866,1969,959
20191126_154021.jpg,4032,3024,yellow,1176,1161,1333,1363
20191126_154021.jpg,4032,3024,yellow,1782,837,1867,938
20191126_154021.jpg,4032,3024,yellow,590,967,719,1096
20191126_154021.jpg,4032,3024,blue,433,908,544,1016
20191126_154021.jpg,4032,3024,orange,835,753,884,819
20191126_154021.jpg,4032,3024,orange,1677,785,1738,864
20191126_154021.jpg,4032,3024,blue,1277,725,1322,778
20191126_154021.jpg,4032,3024,yellow,1456,752,1509,821
20191126_154021.jpg,4032,3024,yellow,151,756,198,820
20191126_154021.jpg,4032,3024,orange,488,679,535,741
20191126_154031.jpg,4032,3024,yellow,506,1754,698,1950
20191126_154031.jpg,4032,3024,yellow,1127,1479,1240,1591
20191126_154031.jpg,4032,3024,blue,1716,1346,1781,1424
20191126_154031.jpg,4032,3024,orange,1934,1301,1992,1363
20191126_154031.jpg,4032,3024,orange,2162,1258,2206,1311
20191126_154031.jpg,4032,3024,yellow,1730,1240,1764,1284
20191126_154031.jpg,4032,3024,yellow,2515,1395,2604,1499
20191126_154031.jpg,4032,3024,orange,2690,1315,2763,1397
20191126_154031.jpg,4032,3024,yellow,2658,1264,2717,1334
20191126_154031.jpg,4032,3024,blue,2639,1227,2683,1279
20191126_154031.jpg,4032,3024,yellow,263,1321,310,1379
20191126_154031.jpg,4032,3024,yellow,815,1269,855,1316
20191126_154035.jpg,4032,3024,yellow,189,1865,300,1994
20191126_154035.jpg,4032,3024,yellow,1,2239,164,2483
20191126_154035.jpg,4032,3024,orange,1415,1740,1505,1839
